TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
Lin28b	Th17_downOnly.txt	Th17_downOnly	1248	up	45	31	9.90556488834e-07	0.00213663034641	AI414108 Adamts20 Ces2g Dmxl2 Epdr1 Esyt3 Foxp2 Fzd4 Fzd6 Gbp6 Gpr101 H2afy2 Hspb7 Igsf9b Lrp4 Mid2 Mtss1l Nbea Pard3 Pard3b Prox1 Ric3 Robo1 Rtn1 Sox21 Tbc1d9 Tln2 Tmod2 Wdfy3 Zcchc14 Zfp947
Irf2	Th17_downOnly.txt	Th17_downOnly	1248	up	148	77	1.27931038818e-06	0.00275819319692	Abcb1a Abcb1b Aim2 Akap2 Ar Arhgap22 Arhgef3 Arl4d Asap1 BC049715 BC094916 Bank1 Ccr7 Celf2 Cmah Dio2 Ebag9 Eomes Erap1 Fam111a Fam26f Gbp10 Gbp11 Gbp4 Gbp6 Gbp7 Gbp8 Gigyf2 Glcci1 Gm4759 Gm4841 Gpr174 Hlcs Hlf Ifi203 Il15 Ipcef1 Isg20 Itga4 Itpr1 Klf12 Lsp1 Mgat5 Ms4a4c Ms4a6c Ncoa2 Nlrc5 Nod1 Nrgn Nrip1 Nrip3 Pkp4 Plxnc1 Psme2 Ptprc Rasgrp1 Samd9l Slc23a2 Sntb1 St8sia6 Stat4 Stk4 Synpo Tbc1d4 Tcf7l2 Thrb Ticam2 Tmem229b Tox Trim12c Trim14 Trim36 Trp73 Vav3 Vps13a Xaf1 Zfp229
Foxb1	Th17_upOnly.txt	Th17_upOnly	1170	up	142	71	1.54459011781e-06	0.00332859170388	2810410L24Rik 4930486L24Rik Abcb9 Abcc9 Acp5 B430306N03Rik BC029722 Bahcc1 Bend4 C1ra C1rb C1rl Casr Ccr1l1 Ccr2 Cd200r1 Cebpb Cend1 Cnn2 Cpne6 Cpox Crem Cwh43 Cxcl10 D930020B18Rik Eaf2 Entpd1 Fam20a Fut4 Gab1 Gabrr2 Gad2 Gja1 Gpr45 Grina Gstm1 H60b Il10 Il12rb2 Impg2 Itga2 Kcnq2 Klre1 Kremen2 Lgr4 Ly6c1 Ly6k Mab21l2 Nppa Optc Pde1a Pdpn Pipox Plce1 Podnl1 Rab4a Rbfox2 Rgs8 Rora Satb1 Selenbp2 Sema6d Sesn3 Sgip1 Slc12a3 Slc15a1 Specc1 Tmem136 Trove2 Zfp36l2 Zic2
Rel	Th17_downOnly.txt	Th17_downOnly	1248	up	100	56	1.91630219992e-06	0.00412771493863	2900026A02Rik Atp8b4 B4galnt1 Bbc3 Calcr Car2 Ccl9 Cd180 Cd74 Cd96 Cx3cl1 Cxcl16 D130040H23Rik D130043K22Rik Dhrs3 Dock10 Dusp14 F13a1 Fap Fut8 Gbp10 Gbp6 Gfod1 Gng4 H2-Eb1 Hdac9 Heg1 Igtp Il1rap Iqcf3 Kcnk10 Mbp Ncoa7 Nlrc5 Pnkd Pnpla3 Ppfibp2 Psd Psme2 Samd9l Serpinb9 Serpinc1 Serpine2 Slc11a1 Slc29a3 Snx11 Stfa3 Tapbp Tmem120b Tnfsf15 Tspan3 Vgf Wnt10b Zbtb10 Zbtb46 Zhx2
Snai3	Th17_downOnly.txt	Th17_downOnly	1248	down	38	27	1.96313621892e-06	0.00422663227933	Agr3 Ap3b1 Asap1 Bcas1 Bcl6b C2cd4b Ccl1 Cd80 Cnrip1 Decr1 Eno3 Gen1 Ifi203 Myadm Nid1 Pla1a Pla2g4f Rtp4 Sell Serpinb11 Slc1a2 Slc26a10 Tlk1 Trim14 Vat1l Yy2 Zfp612
Zfp467	Th17_downOnly.txt	Th17_downOnly	1248	up	69	42	2.03549782751e-06	0.00438039132481	1700019D03Rik 2810459M11Rik Abhd12b Acbd7 Ar Ascl4 B4galt5 Bcl6b Casp3 Ccdc28b Cd74 Chst15 Egr3 Enam Galm Gm10584 Hlcs Hspg2 Ifitm2 Klhl15 Notch2 Ntrk3 Olfml2a Ormdl1 Otx1 Pdzrn3 Pigr Popdc2 Rab34 Rhbdl3 Sbf2 Serpinc1 Sh3bp4 Siglec5 Sspo Stk39 Tapbp Tnfrsf13c Tns1 Wisp1 Wnt10a Wnt6
Zfp831	Th17_downOnly.txt	Th17_downOnly	1248	up	40	28	2.03823835176e-06	0.00438425069465	Ar Btk Cd274 Cmya5 D930015E06Rik Dnmt3a Egr3 Inadl Inpp4a Jam3 Kcna2 Klf3 Lax1 Lypd6b Mbp Nod1 Nsg2 Pacsin1 Rimklb Rnf150 Sh3gl3 Slamf6 Sspo Tet1 Tns1 Wwc1 Zfp36l1 Zfp467
Klf13	Th17_upOnly.txt	Th17_upOnly	1170	up	75	43	2.0850017316e-06	0.00448275372294	4930417O13Rik Acp5 Afap1 Arrb1 Ccnd3 Cnn2 Cox7a1 Csrnp1 Dennd3 Emp3 Fam189b Fgf11 Gm4980 Grk5 Gys1 Hk1 Mt1 Muc2 Mxd3 Ndrg1 Numbl Pde2a Pdlim4 Ppp1r13l Prr7 Rasgrp2 Rasgrp4 Rassf1 Rps6ka2 S100a13 Sema4f Sertad3 Slc9a3r1 Spsb1 Stx1a Tbc1d16 Tbxa2r Tle6 Tsc22d3 Wipi1 Ypel3 Zfp580 Zscan10
Rorc	Th17_downOnly.txt	Th17_downOnly	1248	down	44	30	2.09217493574e-06	0.00449608393691	2010109I03Rik Aard Ccr10 Cd160 D130043K22Rik D630039A03Rik Eno3 Ermp1 Gata3 Gpr34 Igsf9 Il18 Kcnk6 Kif26b Klf2 Klf3 Krt86 Lypd6b Mpzl2 Ncf1 Otud1 Pacsin1 Pigr Rab34 Rhbdf1 Scn2b Sfmbt2 Sidt1 Tnfrsf13c Ttyh3
Isl2	Th17_downOnly.txt	Th17_downOnly	1248	up	89	51	2.20181112831e-06	0.00472949030361	2810459M11Rik A930011G23Rik Akr1c12 Apobec1 Arsg B4galnt3 Cacna2d1 Ccdc146 Ccdc148 Chst7 Csf2rb Cx3cl1 Dcaf17 E430016F16Rik Fcgbp Fgf2 Gykl1 Il15 Il9r Klf12 Krt86 Mbtd1 Mctp1 Neto1 Olr1 Phldb2 Phtf2 Pigr Pla2g4f Pln Psrc1 Pvt1 Qser1 Rab19 Rnf150 Rpgrip1 Samsn1 Sh2b2 Slc16a12 Slc22a2 Sox6 Tesk2 Ticam2 Tnfsf10 Tnfsf15 Tnfsf8 Trpm6 Ttn Vav3 Zbtb46 Zcchc14
Zfp90	Th17_upOnly.txt	Th17_upOnly	1170	up	28	21	2.22078439305e-06	0.00476580330748	Akap12 Athl1 Bik Ccl20 Cd24a Dst Epb4.1l1 Foxf2 Hpcal4 Lhx6 Myo1f Neurl1b Nucb2 Nxf7 Ppp2r5b Ppp4r4 Scn1b Sepw1 Stoml1 Tle2 Zfp629
Foxp2	Th17_upOnly.txt	Th17_upOnly	1170	down	28	21	2.22078439305e-06	0.00476580330748	4930486L24Rik Ahrr Aif1 Bdh2 Cd200r1 Cd200r4 Cxcl2 Cyp11a1 Fam102a Foxj1 Gpr146 Hemgn Ikzf3 Lhfp Malt1 Ppp3cc Rgs16 Srgap3 Tmem176a Tmem176b Treml2
Cic	Th17_upOnly.txt	Th17_upOnly	1170	up	40	27	2.30406784785e-06	0.00494222553363	1600014C10Rik Abi3 Acsbg1 Anxa3 Cyth4 Emp1 Igfbp4 Il17a Il1rn Il23r Il2rb Il9 Ildr1 Inha Itpk1 Maf Mrc1 Mrgpre Naga Nipal1 Ptprj Rps6ka4 Samd1 Socs3 Tgm2 Timp1 Tom1
Egr3	Th17_upOnly.txt	Th17_upOnly	1170	down	30	22	2.37982979356e-06	0.0051023550774	1810010H24Rik Arhgef10 Creg2 Cwh43 Dusp9 Enpp3 Guca1a Il12rb2 Klf10 Lamc2 Mrgpre Numbl Prss46 Rab26 Sco1 Sgtb Sipa1l2 Skap2 Timp1 Tnip2 Tpbg Yif1b
Phf20	Th17_upOnly.txt	Th17_upOnly	1170	up	64	38	2.55632893942e-06	0.00547821291717	2810410L24Rik Abat Acnat1 Adarb1 Adcy4 Anxa4 Atrnl1 Bik C030037D09Rik Cep170 Chd7 Cul9 Cxcr2 Dennd3 Dixdc1 Fam184b Fbxo10 Fndc3c1 Gipr Gja5 Gm4980 Hemk1 Inha Insl3 Insrr Lair1 Lrrc16b Map3k14 Mvp Nrbp2 Rapgef5 Selenbp2 Serpinb1a Smad3 Tjp3 Tst Xcr1 Zdhhc18
Tcf7l2	Th17_downOnly.txt	Th17_downOnly	1248	up	124	66	2.68008289472e-06	0.0057407375605	1700065D16Rik 5430427O19Rik Abcg3 Afap1l1 Akap2 Cachd1 Cacna2d1 Calhm1 Casp3 Ccdc141 Cd80 Cdc14a Celf2 Cmah Dgkk Dnm3 Dock1 Dock4 Dusp1 Enpep Erv3 Extl3 Fam111a Fut8 Gen1 Gigyf2 Gnaq Gpr157 Gpr176 Gria3 Heg1 Hmcn1 Igsf9 Ipcef1 Klra2 Lmo7 Lphn2 Lsp1 Macc1 Mndal Msrb3 Mtss1l Muc5ac Myo1b Plekha1 Plxnc1 Pnoc Ppip5k2 Prickle1 Prkca Psd3 Qser1 Rspo3 Sfmbt2 Slamf6 Slc1a2 Slc22a3 Srpk2 Ston1 Tet1 Tnn Vps13a Xdh Zfp608 Zfp704 Zhx2
Zfp667	Th17_upOnly.txt	Th17_upOnly	1170	up	60	36	3.34039519423e-06	0.00715178611084	AA467197 Acvrl1 Aph1b Arhgef10 Chm Dleu7 Dusp9 Ethe1 Fam65c Gab1 Gdpd1 Gja1 Gngt2 Jup Lamc1 Lamc2 Leprel4 Lst1 Nme4 Nynrin Ppm1j Ppp1r3b Prph Prss46 Ptges Rcn3 Rcor2 Rhd Rhoq Serpinb5 Stk38l Thra Timp1 Tiparp Unc5cl Vps37d
Bcl11b	Th17_upOnly.txt	Th17_upOnly	1170	down	47	30	3.69118580534e-06	0.00789913762343	A930003A15Rik Adam15 Arid5a Atp6v1b1 C1rl C920009B18Rik Casz1 Cpne6 Cxcl3 Dpep2 Dst Gja3 Gli3 Gstm1 Insrr Lair1 Lbp March9 Ngf Pqlc1 Procr Rabggta Rapgef3 Smad3 Syde2 Tgfbi Tnip2 Tst Zdhhc18 Zswim4
Lhx6	Th17_upOnly.txt	Th17_upOnly	1170	up	133	66	5.08148782097e-06	0.0108693024491	2900011O08Rik Abat Abhd15 Acpp Acsbg1 Adam12 Anxa4 Arid5a Art2a-ps Capg Ccdc92 Chst12 Cndp2 Crybg3 Ctla2b Cxcr6 Cysltr1 Dnajc6 Dst Emp1 Enah Epb4.1l1 Ephb2 Fam129b Fgf16 Gad2 Gja5 Gli3 Grn Jup Krt6b Lair1 Ltb4r1 Lzts1 Maged2 Mt1 Mt2 Murc Mxd3 Myof Nhs Nlrc3 Nucb2 Nynrin Olfm2 Plod2 Procr Ptgfrn Rimkla Rnf208 Rora Runx2 Sdc3 Sgk1 Sh2b1 Slco3a1 Smtn Spsb1 Stab1 Tle2 Tmcc3 Tmeff1 Tnk2 Ttc39c Znrf1 Zswim4
Ahr	Th17_upOnly.txt	Th17_upOnly	1170	up	52	32	5.51744025468e-06	0.0117962872645	2810410L24Rik Abi3 Ahr Ahrr Aqp3 BC029722 C1rl C920009B18Rik Ccno Ccr3 Cd28 Cdk16 Cpox Cyp1b1 Dkkl1 Dpm3 Gmfg Insl3 Lamc3 Lbp Mir210 Mmp7 Myo1f Nipal1 Pdpn Rps14 Sema6d Sesn3 Sirt4 Slc15a1 Susd3 Wdr63
Bcl6b	Th17_upOnly.txt	Th17_upOnly	1170	down	29	21	5.69239501003e-06	0.0121646481364	Arid5a Atrnl1 Bend6 Cd24a Cdyl2 Dpy19l3 Foxf2 Gpr18 Il10 Impg2 Itpk1 Klhl6 Mfsd2a Ndst1 Olfr175-ps1 Ski Spef2 Srgn Stoml1 Trib2 Znrf1
Hmx2	Th17_upOnly.txt	Th17_upOnly	1170	up	33	23	5.7560601745e-06	0.0122949445327	2010005H15Rik Akr1b8 Car9 Cdyl2 Celf5 Endou Etv6 Fkbp11 Gm6225 Gnb5 Gpr18 Grina Hao1 Mctp2 Mgst3 Mmp10 Nme4 Rab4b Radil Sco1 Siah3 Sytl1 Tle6
Zfp945	Th17_downOnly.txt	Th17_downOnly	1248	up	14	13	5.77435774318e-06	0.0123282537817	5830416P10Rik Amigo2 Bcl2l11 Clec2i D3Ertd751e Gm14446 Gm4759 Klf3 Krt222 Mndal P2ry14 Sh3bp5 Zfp608
Ebf1	Th17_upOnly.txt	Th17_upOnly	1170	up	106	55	5.79268545231e-06	0.0123615907552	1700025G04Rik 2010005H15Rik 2810408A11Rik Abcc9 Amz1 Arhgdig Asph Atp1a3 Atp6v0d2 BC021614 Batf Cav1 Cdh17 Cdk5 Crip1 Dusp3 Dysf Eng Ermn Fhod3 Galnt3 Gem Gfra1 Gm1045 Gmfg Inhba Kdm6b Krtcap2 Lum Mxi1 Myo10 Myo1f Ndrg4 Pcdh7 Pik3ap1 Plce1 Plod2 Prss30 Ptprj Rcor2 Scn1b Sepw1 Serpinf1 Sgtb Sirt4 Slc24a3 Sox5 Spry1 Srgn Tpbg Uchl1 Ugt1a6a Upp1 Wdr81 Zbtb4
Nfe2l2	Th17_downOnly.txt	Th17_downOnly	1248	down	80	46	6.14399618115e-06	0.0131051438544	9130019P16Rik Antxr2 Ar Asf1a B4galnt3 Bcl6b C1ql3 Cacna2d1 Ccdc50 Celf2 Creb1 D930015E06Rik Dio2 Dsp Ehbp1 Extl3 Fam53b Fgf2 Gfod1 Il18 Il1rap Itgb1 Kcnc2 Kcnk10 Kcnq5 Kndc1 Lpin3 Mmd Msrb3 Nebl Nid1 Pdzrn3 Phf6 Pigr Plekhh1 Scn5a Slamf6 Syt4 Tal2 Tnnt3 Tox Tspan3 Usp44 Zan Zfp280b Zmat3
Litaf	Th17_downOnly.txt	Th17_downOnly	1248	up	56	35	6.29031532984e-06	0.0134109522832	1700019D03Rik Casp3 Ccl3 Ccl4 Chn2 Chst15 Ckap4 Cmtm7 Cmya5 D630039A03Rik Decr1 Dmrta2 Evi2a Fasl Fgr Gzmb Hopx Igfbp7 Igtp Mbp Ms4a4b Ncf1 Nod1 Nr4a3 Nrn1 Pacsin1 Plxnc1 Rab34 Sema4c Serpinc1 Tmem154 Tnni1 Unc93b1 Wscd2 Zfp467
Zbtb10	Th17_downOnly.txt	Th17_downOnly	1248	up	19	16	6.83392614009e-06	0.0145562626784	C2cd4b Fam160a1 Ifit1 Il9r Irf7 Mbtd1 Oasl2 Pten Rtp4 Sele Siglec15 Tnfrsf19 Tnfsf11 Wnt1 Wnt10b Zbtb46
Hoxd11	Th17_downOnly.txt	Th17_downOnly	1248	up	19	16	6.83392614009e-06	0.0145562626784	Arhgef3 Cd83 Clec2i D430041D05Rik Dapl1 Fasl Fermt1 Fzd4 Gucy2c Hist1h1a Klri2 Nppc Ptprc Tcf7l2 Tnfrsf11a Tnn
Hbp1	Th17_downOnly.txt	Th17_downOnly	1248	up	78	45	6.86792893856e-06	0.0146218207102	5430427O19Rik Acy3 Armc3 Arsg B3gnt2 Bank1 Btk Cacna1c Cd274 Cd96 Clcnkb Dpp4 Dusp6 Ephx1 F13a1 Filip1l Gm14446 Gpr174 Hapln1 Hspb7 Inpp4b Klf2 L3mbtl3 Lgals7 Lrmp Myo6 Pdcd1lg2 Ppp2r2c Ptprc Ptpre Qprt Rab19 Rab8b Rasgrp1 Sell Sfmbt2 Sh3gl3 Siglec5 Slc7a8 Snx9 Stap1 Tmem158 Usp44 Vav3 Zcchc12
Ncoa3	Th17_downOnly.txt	Th17_downOnly	1248	down	28	21	7.13441597999e-06	0.0151820372054	Ccl3 Ccl4 Cd70 Ckap4 Dusp14 Evi2a F9 Fap Gng4 Itm2a Ms4a4b Ms4a4c Nrn1 Rhod Snhg6 Snx9 Spin4 Tal2 Tmem120b Tmem38b Tspan3
Zfp414	Th17_upOnly.txt	Th17_upOnly	1170	up	18	15	7.18652772291e-06	0.0152857444666	Aes BC021614 BC029722 Cln6 Ethe1 Fth1 Grina Ly6e Mgst3 Mta3 Rab4b Reep6 Ucp2 Yif1b Zfp580
Sox6	Th17_downOnly.txt	Th17_downOnly	1248	up	101	55	7.52840256579e-06	0.0160053838549	A330040F15Rik AI607873 Arhgap26 Arnt2 B3gnt7 C730036E19Rik Cacna2d1 Casp3 Ccdc8 Col18a1 Csf2rb2 Csgalnact1 Dapl1 Dnm3os Dram1 Foxp2 Gcnt1 Gimap4 Gm5544 Gpr101 Gpr98 Heyl Hist1h1t I830012O16Rik Ifi202b Il15 Inhbb Kcnc2 Larp6 Lgr5 Lpl Lypd6 Meis1 Mid2 Muc5ac Nrg1 Nrn1 Obscn Phldb2 Prokr2 Prune2 Pvt1 Rpgrip1 Slc18a1 Slc5a7 Sostdc1 St18 Stat4 Tex14 Tex15 Thap2 Tlr9 Tmem150c Tspan13 Xdh
Ahr	Th17_downOnly.txt	Th17_downOnly	1248	down	30	22	7.93046364012e-06	0.0168443047716	Alcam B4galt5 Cd274 Efcab5 Eno4 Epsti1 Fam43a Havcr2 Irf5 Isg20 Ism1 Itgb1 Lad1 Lgr5 Mab21l3 Pdcd1lg2 Prokr2 Reps2 Rfx7 Snx9 Zfp651 Zfpm1
Zbtb1	Th17_downOnly.txt	Th17_downOnly	1248	up	30	22	7.93046364012e-06	0.0168443047716	Acoxl Acsl6 B3gnt2 Bcl2l11 Ccr7 Chst15 Dgkk Gramd1b H2-Aa Il3 Itm2a Larp1b Ms4a4c Ms4a6c Phf6 Pnkd Psme2 Pten Qser1 Slamf6 Sult2b1 Zhx2
Glis2	Th17_upOnly.txt	Th17_upOnly	1170	up	64	37	8.3202727319e-06	0.0176639390098	9530077C05Rik Adam15 Adamtsl5 Aldh1l2 Anxa4 Aplp1 C3 Cercam Clec2l Cpne6 Cyp11a1 Dpf1 Dusp9 Enah Endou Entpd2 Fbxo44 Gls2 Gm4980 Gm6225 Kctd17 Lyl1 Mpp2 Nynrin Palm Pdpn Pgf Plcd1 Podnl1 Ppp1r1b Rras Slc17a7 Spats2 Syngr3 Tcf7l1 Tead3 Tgm1
Rreb1	Th17_upOnly.txt	Th17_upOnly	1170	down	78	43	8.42468341056e-06	0.0178771781972	Acox3 Adam15 Aig1 Aldh1b1 BC021614 Batf3 Blvrb C030037D09Rik Cdc42ep3 Cend1 Chm Espn Etv6 Flot1 Glipr2 Grk5 Hif1a Il12rb1 Il17f Lamc1 Lpxn Mgst3 Mt2 Mvp Npc2 Padi2 Pkp3 Pla2g12a Ppp3cc S100a6 Skap2 Smtn Ston2 Susd3 Tec Tle6 Trib2 Upb1 Usp35 Vegfb Ypel4 Zfp580 Zpbp2
Cebpg	Th17_downOnly.txt	Th17_downOnly	1248	down	97	53	9.68819358405e-06	0.0205486585918	4632434I11Rik 4930412O13Rik Ankk1 Ankrd13c Arhgap22 Bace2 Bmp2 Bspry Cacna2d1 Cass4 Clcnkb Csf1 Dapl1 Erap1 Extl3 Fam53b Fgr Gpr101 Gpr176 Gria3 H1foo Hapln1 Heg1 Igsf9 Itgb3 Kcnmb1 Kcnq5 Lin7a Mgat5 Mpzl3 Myo1e Nts Ogdhl Olfml2a Pde7a Pdzrn3 Pid1 Prox1 Ptger3 Rai14 Rdh10 Reep3 Rxra Scg2 Sh2b2 Slc11a1 Tigit Tnfaip8 Tnfsf4 Utf1 Vcan Wwc1 Zfpm1
Stat5b	Th17_downOnly.txt	Th17_downOnly	1248	down	81	46	9.70629286601e-06	0.0205773408759	2810459M11Rik A1cf Adamts6 Arhgef3 Bmyc Car2 Cd160 Cd96 Cdc14a Cecr6 Chst3 Dcaf17 Dock10 Eno3 Fam111a Fam178b Fut8 Glcci1 Gpr35 Gsta4 H2-Eb2 Herc6 Ifi203 Ikzf2 Itga4 Klf3 Lrrn3 Mgat5 Myo1e Nod1 Nox1 Nrip1 Nrn1 Nsg2 Pacsin1 Pde4a Pla2g4f Qser1 Ripk2 Slc22a2 Sytl2 Tlk1 Tmod1 Tnnt2 Tox Trpm1
Six1	Th17_downOnly.txt	Th17_downOnly	1248	up	59	36	1.02370425423e-05	0.0216922931472	2900026A02Rik 4930412O13Rik Ccl3 Ccr8 Cmtm7 Col27a1 Csf1 D630039A03Rik Edn3 Eno3 Ermp1 Fam111a Foxc1 Gria3 Il12a Lrp4 Myadm Myo5b Ncf1 Nrp1 Nrp2 Otud1 Pank1 Pla2g4f Ppap2a Serpinb6b Sh2b2 Sh3bp4 Sirpa Six4 Tet1 Ticam2 Tmsb15b1 Twist1 Vcan Zdhhc15
Ddit3	Th17_upOnly.txt	Th17_upOnly	1170	down	40	26	1.0257285978e-05	0.0217249317015	Arrb1 C1rl Cav1 Ccr1l1 Ccr3 Cd24a Cdh17 Cep170 Cyp26b1 Efemp2 Gem Gjc2 Gngt2 Hvcn1 Inhba Lgals1 Ly6a Mab21l2 Pstpip1 Rbfox2 Rgs8 S100a4 Serpinf1 Spats2 Tnnc1 Wwp1
Gata1	Th17_upOnly.txt	Th17_upOnly	1170	up	138	67	1.11249896942e-05	0.0235516031827	2310007L24Rik 4932438H23Rik Ablim2 Aig1 Arhgef10 Asb2 Atp6v0d2 B430306N03Rik Bahcc1 Batf Bcl2l14 Camkk1 Ccdc40 Ccdc63 Cebpb Crat Crem Cxcl3 Cxcr1 Cyp2d22 D830046C22Rik Dgat1 Ecm1 Emb Endou Fam19a3 Fkbp11 Gadd45g Galc Gem Gmfg Gp49a Gprc5a Grb7 Gstm1 H2-Ob Hmx2 Hormad2 Ier3 Ikzf3 Il10ra Itga3 Itga7 Itgam Klhl6 Krtcap2 Lum Mei4 Ncs1 Npc2 Padi3 Pde6d Piwil2 Plekho1 Ppp1r3b Prdm1 Rapgef3 Rufy4 Scrt1 Serpinf1 Sertad3 Sgip1 Sh3bp1 Sirt4 Ston2 Ypel4 Zic2
Rarg	Th17_upOnly.txt	Th17_upOnly	1170	up	128	63	1.17477903524e-05	0.0248583243857	1190002N15Rik Acp5 Alpk2 B3gnt3 Blvrb C920009B18Rik Capn5 Cd5l Chd7 Coro7 Crem Ctla4 D930048N14Rik Dgat1 Egln3 Fosl2 Foxb1 Fut4 Galc Gnb5 Gpr146 Gpr15 Gpr65 H60b Haao Hook2 Hormad2 Ifitm3 Il21 Impg2 Itga2 Itgb7 Lif Ltbp4 Map4k5 March9 Myo3b Nlrc3 Odf3b Pde1a Pdpn Rora Rorc Satb1 Scrt1 Sema4f Sertad3 Slc15a1 Spred3 Susd3 Syde1 Syde2 Tbxa2r Tgm2 Tle1 Treml2 Trim46 Unc13a Upb1 Usp35 Vps37b Ypel3 Zbtb4
Cebpg	Th17_upOnly.txt	Th17_upOnly	1170	up	103	53	1.17622962441e-05	0.0248772565563	4930417O13Rik Acsbg1 Acsl4 Adap1 Adcy4 Aldh1l2 Arid5a Avil Bcl2 Ccr2 Cebpb Cxcl10 Ddit3 Ddit4 Dleu7 Dlg2 Dst Eif4ebp1 Fam20a Glrp1 Gpr146 Gprc5a Il21 Il7r Kif5c Lpxn Malt1 Mef2b Mei4 Mmp10 Mxd1 Nav2 Neat1 Pck2 Pipox Plcd4 Ptpn4 Ptprj Pycr1 Rab39b Rnf149 Rora Sesn3 Sirt4 Smad3 Smox Snord89 Soat2 Stk38l Trib3 Tsc22d3 Ugt1a6a Vegfa
Pparg	Th17_downOnly.txt	Th17_downOnly	1248	up	114	60	1.22526553935e-05	0.0259021135019	4930506M07Rik 5430427O19Rik Adamtsl3 Cacna1c Calcrl Casp3 Cav2 Ckmt1 Cnksr3 Cnnm1 Ddc Dgki Dgkk Dlk2 Dusp6 Eda2r Emr1 Enpep Epas1 F8 Fam26f Fam84a Galm Gbp7 Gm4841 Gpr34 Grp Hapln1 Ifi203 Il13 Irf5 Kcnc2 Magee2 Mak Mcoln2 Mgat5 Mndal Mycbp2 Nod1 Nudt6 P2ry1 Pde10a Pdzrn3 Penk Phtf2 Ppfibp2 Rai14 Rnd3 Scg2 Slc14a1 Sox21 Stc2 Sulf2 Tex15 Tln2 Trat1 Trim12a Trpm1 Ttyh3 Usp44
Ankzf1	Th17_upOnly.txt	Th17_upOnly	1170	up	49	30	1.2607588728e-05	0.0266398349823	Acp5 Arhgef40 Arrb1 Bend5 Bmpr1a Bnip3 Fgf11 Fut4 Ggn Gls2 Gys1 Hk1 Map3k6 Muc2 Ndrg2 P4ha2 Pdia2 Pdxp Ppp1r3g Rab26 Rbfox2 Rgs11 Scrt1 Serpine1 Smtnl2 Themis Unc13a Vegfa Vldlr Wdr54
Zfp651	Th17_upOnly.txt	Th17_upOnly	1170	down	26	19	1.31078282447e-05	0.0276837332528	4932438H23Rik Cd28 Cxcl2 Fam20a Gad2 Gipr Gja5 Kcnq2 Lamc3 Myof Pde1a Podnl1 Ppp4r4 Sema6d Spp1 Tgm1 Trim9 Ucp2 Wdfy2
Etv6	Th17_downOnly.txt	Th17_downOnly	1248	down	64	38	1.4399676882e-05	0.0303977178979	A1cf Apobec2 BC049715 Bcl6b Btk C2cd4b Ccdc148 Ccdc67 Dcaf17 Evi2a Fam160a1 Fgd6 Frmpd1 Ifi203 Ikbke Ipcef1 Kcnh4 Klf3 Mndal Myo1e Nt5dc1 Phtf2 Plekha1 Prkca Pydc3 Qpct Rasgrp1 Slc22a2 Sytl2 Tesk2 Tlk1 Tnfrsf19 Tnnt2 Trpm1 Zbtb46 Zcchc12 Zhx2 Zscan29
Aebp2	Th17_upOnly.txt	Th17_upOnly	1170	up	56	33	1.47663902004e-05	0.0311423169326	Adarb1 Aqp3 C2cd4d Cpox Dock3 Etv6 Fam83g Gabbr1 Gja5 Gpr68 Hif1a Hook2 Il12rb1 Kcnab3 Malt1 Nlgn2 Nr1d1 Olfr1444 Pmepa1 Procr Ptgfrn Ptprf Rassf1 Rora Rorc Sco1 Serpinb1a Stard8 Syn1 Tec Tox2 Ust Wwp1
Etv6	Th17_upOnly.txt	Th17_upOnly	1170	up	56	33	1.47663902004e-05	0.0311423169326	Dach2 Fam69b Gatm Gja1 Gys1 Hif1a Hpcal4 Il10 Il12rb1 Il21 Il2rb Jak3 Lamc1 Loxl1 Lpp Ly6a Ncs1 Nlgn2 Npc2 Palm Plod2 Ppp1r13l Ptpn1 Rassf1 Sbno2 Sdcbp2 Skap2 Socs3 Stk36 Timp1 Tle6 Ttc39c Ust
Casz1	Th17_downOnly.txt	Th17_downOnly	1248	down	49	31	1.50341736974e-05	0.0316920381542	Adam10 Agr3 Ankk1 Ankrd23 Apobec2 Arc Bspry Cmya5 D630039A03Rik Efcab5 Epdr1 Fam84a Gna15 Itih5 Lrmp Mmd Myadm Oxct1 P2rx7 Pank1 Rilpl2 Sema4c Snx9 Synpo Sytl5 Tns1 Ubash3a Xdh Zfp426 Zfp608 Zfp831
Runx1	Th17_downOnly.txt	Th17_downOnly	1248	down	73	42	1.53129713997e-05	0.0322644307391	Abcg3 Adck3 Apobec1 Arsg Bace2 Bcl2l11 Btbd11 Calcrl Ccdc141 Ccdc80 Cd74 Clec2i D1Ertd622e Dock10 Dpp4 Ebag9 Gbp8 Glipr1 Grap Gzmb Hdac9 Itgb3bp Ly96 Mbp Mx1 Mycbp2 Pard3b Ppp3ca Psme2 Pter Rab19 Ripk2 Scml4 Sell Serpinb6b Snx9 Srpk2 Stat4 Tnfsf4 Tnfsf8 Vav3 Zbtb46
