TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Zfp608	Havcr1	-0.93686	50.6	-6.0E-01	rgb( 88,138,240)	1.9938	2,2
Zscan29	Smarca2	0.93686	50.6	0.599	rgb(224,103,104)	1.9938	2,2
Atf6	Spire1	0.93476	50.59	0.594	rgb(224,104,105)	1.9936	2,2
E2f1	Hspa4l	-0.93476	50.59	-5.9E-01	rgb( 90,140,239)	1.9936	None
Elf1	Bcl2l1	-0.93476	50.59	-5.9E-01	rgb( 90,140,239)	1.9936	None
Elk3	Tmem19	0.93476	50.59	0.592	rgb(224,104,105)	1.9936	None
Epas1	Adamtsl3	0.93476	50.59	0.594	rgb(224,104,105)	1.9936	2,2
Ets1	Pdcd1	-0.93476	50.59	-5.9E-01	rgb( 89,139,239)	1.9936	None
Ets2	Sept9	-0.93476	50.59	-5.9E-01	rgb( 89,139,239)	1.9936	None
Fos	Rpn1	-0.93476	50.59	-5.9E-01	rgb( 89,139,239)	1.9936	None
Foxf2	Myo3b	0.93476	50.59	0.589	rgb(223,104,106)	1.9936	None
Irf4	Abcb9	-0.93476	50.59	-5.9E-01	rgb( 90,140,239)	1.9936	2,2
Irf5	Pla1a	0.93476	50.59	0.587	rgb(223,105,106)	1.9936	None
Irf7	Gbp9	0.93476	50.59	0.595	rgb(224,103,105)	1.9936	2,2
Irf7	Mx2	0.93476	50.59	0.594	rgb(224,104,105)	1.9936	None
Irf7	Oas1b	0.93476	50.59	0.588	rgb(223,105,106)	1.9936	None
Irf8	Synpo	0.93476	50.59	0.593	rgb(224,104,105)	1.9936	None
Jun	Ninj1	0.93476	50.59	0.59	rgb(223,104,106)	1.9936	None
Jun	Osm	0.93476	50.59	0.592	rgb(224,104,105)	1.9936	2,2
Maf	Aqp3	0.93476	50.59	0.589	rgb(223,105,106)	1.9936	2,2
Mxi1	Ypel5	0.93476	50.59	0.591	rgb(224,104,105)	1.9936	None
Nfkb2	Csf2	0.93476	50.59	0.586	rgb(223,105,106)	1.9936	2,2
Nr4a2	Fosl2	0.93476	50.59	0.591	rgb(224,104,105)	1.9936	2,2
Nr4a2	Gpr65	0.93476	50.59	0.591	rgb(224,104,105)	1.9936	None
Patz1	Dusp6	0.93476	50.59	0.588	rgb(223,105,106)	1.9936	None
Smad3	Tmem19	-0.93476	50.59	-5.9E-01	rgb( 89,139,239)	1.9936	None
Sp2	Gm12942	-0.93476	50.59	-5.9E-01	rgb( 88,139,240)	1.9936	None
Sp4	Ptpn2	0.93476	50.59	0.592	rgb(224,104,105)	1.9936	None
Tcf12	Mndal	0.93476	50.59	0.59	rgb(223,104,106)	1.9936	None
Vax2	Cysltr1	0.93476	50.59	0.587	rgb(223,105,106)	1.9936	2,2
Zbtb7a	Hmgn1	-0.93476	50.59	-5.9E-01	rgb( 89,139,239)	1.9936	None
Zfp202	Fam89a	0.93476	50.59	0.594	rgb(224,104,105)	1.9936	None
Mxd3	Zdhhc2	0.93476	50.59	0.595	rgb(224,103,105)	1.9936	2,2
Ski	Slc43a2	0.93476	50.59	0.594	rgb(224,104,105)	1.9936	2,2
Thap3	Dpm3	0.93476	50.59	0.588	rgb(223,105,106)	1.9936	2,2
Zbtb17	Cln5	-0.93476	50.59	-5.9E-01	rgb( 90,140,239)	1.9936	2,2
Zfp329	A230072C01Rik	0.93476	50.59	0.589	rgb(223,104,106)	1.9936	2,2
Zfp516	B4galnt4	0.93476	50.59	0.595	rgb(224,103,105)	1.9936	2,2
Zfp536	Zfhx3	0.93476	50.59	0.591	rgb(224,104,105)	1.9936	2,2
Zfp750	1700007K13Rik	0.93476	50.59	0.587	rgb(223,105,106)	1.9936	2,2
Zfp808	Tyms	0.93476	50.59	0.587	rgb(223,105,106)	1.9936	2,2
Ar	Zfp831	0.93265	50.58	0.584	rgb(223,106,107)	1.9934	None
Arid3b	Ccdc107	-0.93265	50.58	-5.8E-01	rgb( 91,140,239)	1.9934	None
Bhlhe40	Tg	0.93265	50.58	0.576	rgb(223,107,108)	1.9934	None
E2f1	Dtl	0.93265	50.58	0.581	rgb(223,106,107)	1.9934	None
Ebf1	Myo10	0.93265	50.58	0.58	rgb(223,106,107)	1.9934	None
Ets1	Map3k1	0.93265	50.58	0.578	rgb(223,107,108)	1.9934	None
Gata3	Nrgn	0.93265	50.58	0.578	rgb(223,107,108)	1.9934	2,2
Hes1	Smagp	0.93265	50.58	0.575	rgb(223,107,108)	1.9934	2,2
Hlx	Olfm1	0.93265	50.58	0.578	rgb(223,107,108)	1.9934	2,2
Hsf1	Ascc1	-0.93265	50.58	-5.8E-01	rgb( 92,141,239)	1.9934	None
Irf4	Atp8b4	-0.93265	50.58	-5.8E-01	rgb( 91,140,239)	1.9934	None
Irf4	Cxxc5	-0.93265	50.58	-5.8E-01	rgb( 92,141,239)	1.9934	2,2
Irf4	Dlk1	-0.93265	50.58	-5.8E-01	rgb( 92,141,239)	1.9934	2,2
Irf4	Nrgn	-0.93265	50.58	-5.8E-01	rgb( 91,140,239)	1.9934	None
Irf4	Pgrmc1	-0.93265	50.58	-5.8E-01	rgb( 91,140,239)	1.9934	None
Kdm2b	Slco4a1	0.93265	50.58	0.584	rgb(223,105,107)	1.9934	2,2
Klf7	Insm1	-0.93265	50.58	-5.8E-01	rgb( 92,141,239)	1.9934	2,2
Nfatc4	Gpr153	0.93265	50.58	0.58	rgb(223,106,107)	1.9934	2,2
Pparg	Dgkk	0.93265	50.58	0.584	rgb(223,105,107)	1.9934	2,2
Runx1	Ripk2	-0.93265	50.58	-5.8E-01	rgb( 91,141,239)	1.9934	None
Sp110	4833439L19Rik	0.93265	50.58	0.576	rgb(223,107,108)	1.9934	2,2
Sp2	Fbxo18	-0.93265	50.58	-5.8E-01	rgb( 91,141,239)	1.9934	None
Sp2	Nfat5	0.93265	50.58	0.583	rgb(223,106,107)	1.9934	None
Sp3	Dcakd	-0.93265	50.58	-5.8E-01	rgb( 91,140,239)	1.9934	None
Tbx21	Myd88	0.93265	50.58	0.581	rgb(223,106,107)	1.9934	2,2
Tcf12	Idh1	-0.93265	50.58	-5.8E-01	rgb( 91,140,239)	1.9934	None
Tead1	Rragd	0.93265	50.58	0.576	rgb(223,107,108)	1.9934	2,2
Tead1	Srgn	-0.93265	50.58	-5.8E-01	rgb( 92,141,239)	1.9934	None
Xbp1	Bpnt1	-0.93265	50.58	-5.8E-01	rgb( 91,140,239)	1.9934	None
Xbp1	Gemin6	-0.93265	50.58	-5.8E-01	rgb( 92,141,239)	1.9934	2,2
Zbtb7a	Bcl11b	0.93265	50.58	0.578	rgb(223,107,108)	1.9934	None
Zbtb7b	Pcbp4	0.93265	50.58	0.58	rgb(223,106,107)	1.9934	None
Zfhx3	Akap2	0.93265	50.58	0.578	rgb(223,107,108)	1.9934	2,2
Zfhx3	Pik3ap1	0.93265	50.58	0.576	rgb(223,107,108)	1.9934	None
Zfhx3	Zfp362	0.93265	50.58	0.577	rgb(223,107,108)	1.9934	None
Cebpz	Dhx33	0.93265	50.58	0.582	rgb(223,106,107)	1.9934	2,2
Tulp2	Tnnt3	0.93265	50.58	0.577	rgb(223,107,108)	1.9934	2,2
Zbtb10	Irf7	0.93265	50.58	0.581	rgb(223,106,107)	1.9934	2,2
Zbtb32	Adamts17	-0.93265	50.58	-5.8E-01	rgb( 90,140,239)	1.9934	2,2
Zfp473	Fkrp	-0.93265	50.58	-5.8E-01	rgb( 92,141,239)	1.9934	2,2
Zfp750	Pik3r3	0.93265	50.58	0.581	rgb(223,106,107)	1.9934	2,2
Zfp870	1700030K09Rik	0.93265	50.58	0.582	rgb(223,106,107)	1.9934	2,2
Zkscan17	Eef2k	0.93265	50.58	0.579	rgb(223,106,108)	1.9934	2,2
Arid5a	Sbno2	0.93055	50.57	0.573	rgb(223,108,109)	1.9932	2,2
Atf3	Gfi1	0.93055	50.57	0.57	rgb(223,108,109)	1.9932	None
Cebpg	Atp6v0a1	-0.93055	50.57	-5.7E-01	rgb( 94,142,239)	1.9932	2,2
Cebpg	Trib3	0.93055	50.57	0.574	rgb(223,107,109)	1.9932	2,2
Elf1	Kdm2b	0.93055	50.57	0.569	rgb(223,108,110)	1.9932	None
Ets1	4930486L24Rik	0.93055	50.57	0.575	rgb(223,107,108)	1.9932	None
Etv6	Dach2	0.93055	50.57	0.572	rgb(223,108,109)	1.9932	None
Fli1	Slc9a8	-0.93055	50.57	-5.7E-01	rgb( 93,141,239)	1.9932	None
Foxo3	Ptp4a3	0.93055	50.57	0.569	rgb(223,108,109)	1.9932	None
Foxp1	Dgat1	-0.93055	50.57	-5.7E-01	rgb( 94,142,239)	1.9932	2,2
Ikzf3	Adora2a	-0.93055	50.57	-5.7E-01	rgb( 93,141,239)	1.9932	None
Irf4	Cacna1s	0.93055	50.57	0.571	rgb(223,108,109)	1.9932	2,2
Irf4	Col18a1	0.93055	50.57	0.566	rgb(223,109,110)	1.9932	None
Irf4	Ptk2	-0.93055	50.57	-5.7E-01	rgb( 93,142,239)	1.9932	None
Irf5	Fbxo18	0.93055	50.57	0.568	rgb(223,109,110)	1.9932	2,2
Irf5	Gfi1	-0.93055	50.57	-5.7E-01	rgb( 93,141,239)	1.9932	None
Klf2	Ccr7	0.93055	50.57	0.569	rgb(223,108,110)	1.9932	None
Nfatc4	Fbxo2	0.93055	50.57	0.566	rgb(223,109,110)	1.9932	None
Nr1d1	Galnt12	0.93055	50.57	0.569	rgb(223,108,110)	1.9932	None
Nr1d1	Thra	0.93055	50.57	0.571	rgb(223,108,109)	1.9932	2,2
Prdm1	Ccno	0.93055	50.57	0.568	rgb(223,108,110)	1.9932	None
Prrx1	Fat1	0.93055	50.57	0.568	rgb(223,108,110)	1.9932	2,2
Rara	Gfod1	-0.93055	50.57	-5.7E-01	rgb( 92,141,239)	1.9932	None
Rara	Nr1d1	0.93055	50.57	0.572	rgb(223,108,109)	1.9932	2,2
Rara	Prkab2	0.93055	50.57	0.566	rgb(223,109,110)	1.9932	None
Rela	Ppic	-0.93055	50.57	-5.7E-01	rgb( 93,142,239)	1.9932	None
Rest	Jak3	0.93055	50.57	0.568	rgb(223,109,110)	1.9932	None
Six5	Tes	-0.93055	50.57	-5.7E-01	rgb( 93,141,239)	1.9932	2,2
Smad3	Ifi27l2a	-0.93055	50.57	-5.7E-01	rgb( 93,142,239)	1.9932	None
Smad4	B4galt2	0.93055	50.57	0.566	rgb(223,109,110)	1.9932	None
Sp2	Ckmt1	-0.93055	50.57	-5.7E-01	rgb( 92,141,239)	1.9932	None
Sp2	Slc9a8	0.93055	50.57	0.571	rgb(223,108,109)	1.9932	None
Sp4	Boll	0.93055	50.57	0.575	rgb(223,107,108)	1.9932	None
Sp4	Ermn	0.93055	50.57	0.571	rgb(223,108,109)	1.9932	2,2
Sp4	Gart	-0.93055	50.57	-5.7E-01	rgb( 93,142,239)	1.9932	None
Sp4	Rcl1	-0.93055	50.57	-5.7E-01	rgb( 94,142,239)	1.9932	None
Spib	Pik3r3	0.93055	50.57	0.565	rgb(223,109,110)	1.9932	None
Srebf1	Wdr81	0.93055	50.57	0.572	rgb(223,108,109)	1.9932	None
Stat2	Igtp	0.93055	50.57	0.573	rgb(223,107,109)	1.9932	2,2
Tcf3	Sh2d3c	0.93055	50.57	0.57	rgb(223,108,109)	1.9932	None
Tead1	Nav2	0.93055	50.57	0.566	rgb(223,109,110)	1.9932	None
Thap1	Rpa2	0.93055	50.57	0.571	rgb(223,108,109)	1.9932	None
Vax2	Mitf	0.93055	50.57	0.567	rgb(223,109,110)	1.9932	None
Yy2	Smek1	0.93055	50.57	0.566	rgb(223,109,110)	1.9932	None
Zbtb7b	Ubtd1	0.93055	50.57	0.569	rgb(223,108,109)	1.9932	None
Zfp263	Dlg3	-0.93055	50.57	-5.7E-01	rgb( 92,141,239)	1.9932	None
C030039L03Rik	1700034I23Rik	0.93055	50.57	0.574	rgb(223,107,108)	1.9932	2,2
Fbxl19	Fth1	-0.93055	50.57	-5.7E-01	rgb( 93,142,239)	1.9932	2,2
Ncoa3	Atp11a	0.93055	50.57	0.565	rgb(223,109,110)	1.9932	2,2
Zeb2	Serpine1	0.93055	50.57	0.566	rgb(223,109,110)	1.9932	2,2
Zfp329	Neat1	0.93055	50.57	0.569	rgb(223,108,110)	1.9932	2,2
Zfp35	Mmachc	0.93055	50.57	0.569	rgb(223,108,110)	1.9932	2,2
Zfp385a	Ccng1	0.93055	50.57	0.568	rgb(223,109,110)	1.9932	2,2
Zfp750	Robo3	0.93055	50.57	0.568	rgb(223,108,110)	1.9932	2,2
Ahctf1	Polr3gl	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	2,2
Ahr	Ccno	0.92844	50.56	0.562	rgb(223,110,111)	1.993	None
Bhlhe40	Upb1	0.92844	50.56	0.561	rgb(223,110,111)	1.993	None
Cebpg	Aldh1l2	0.92844	50.56	0.557	rgb(223,111,112)	1.993	2,2
Cebpg	Gpt2	0.92844	50.56	0.557	rgb(223,111,112)	1.993	2,2
E2f1	Gen1	0.92844	50.56	0.557	rgb(223,111,112)	1.993	None
Egr2	Tnfrsf12a	0.92844	50.56	0.555	rgb(223,111,112)	1.993	None
Erg	C920009B18Rik	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	None
Ets2	Pkhd1l1	-0.92844	50.56	-5.6E-01	rgb( 96,143,238)	1.993	2,2
Fos	Ifi27l2a	0.92844	50.56	0.56	rgb(223,110,111)	1.993	None
Fosl2	Chd7	0.92844	50.56	0.557	rgb(223,111,112)	1.993	None
Foxn2	Rpusd2	0.92844	50.56	0.562	rgb(223,110,111)	1.993	None
Foxo1	Apbb1ip	0.92844	50.56	0.563	rgb(223,109,111)	1.993	None
Gfi1	Rgmb	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	2,2
Gzf1	BC026585	0.92844	50.56	0.557	rgb(223,111,112)	1.993	2,2
Hic1	Nrip1	0.92844	50.56	0.558	rgb(223,110,111)	1.993	None
Hif1a	Hook2	0.92844	50.56	0.558	rgb(223,110,111)	1.993	None
Irf2	Ms4a6c	0.92844	50.56	0.558	rgb(223,110,111)	1.993	None
Irf4	Grpr	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	2,2
Irf7	Gm6548	0.92844	50.56	0.556	rgb(223,111,112)	1.993	2,2
Klf13	Ndrg1	0.92844	50.56	0.561	rgb(223,110,111)	1.993	None
Maf	Gpr15	0.92844	50.56	0.563	rgb(223,109,111)	1.993	None
Mxi1	Kif3a	0.92844	50.56	0.562	rgb(223,110,111)	1.993	2,2
Myb	Tmem120b	0.92844	50.56	0.557	rgb(223,111,112)	1.993	2,2
Nfatc1	Gfod1	0.92844	50.56	0.559	rgb(223,110,111)	1.993	None
Nr4a2	Fam46c	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	2,2
Nr4a2	Mmd	0.92844	50.56	0.562	rgb(223,110,111)	1.993	None
Nr4a3	Nr4a1	0.92844	50.56	0.558	rgb(223,110,111)	1.993	2,2
Plagl1	Slc7a1	0.92844	50.56	0.558	rgb(223,110,112)	1.993	2,2
Rreb1	Tacc2	0.92844	50.56	0.565	rgb(223,109,110)	1.993	None
Rxra	Gata3	0.92844	50.56	0.555	rgb(223,111,112)	1.993	None
Rxra	Smek1	0.92844	50.56	0.556	rgb(223,111,112)	1.993	None
Rxra	Zfp324	0.92844	50.56	0.556	rgb(223,111,112)	1.993	None
Scrt1	Cbln3	0.92844	50.56	0.565	rgb(223,109,110)	1.993	2,2
Scrt1	Slc41a2	0.92844	50.56	0.56	rgb(223,110,111)	1.993	2,2
Smad3	Cyr61	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	None
Sox5	Serpinf1	0.92844	50.56	0.563	rgb(223,109,111)	1.993	2,2
Sp2	Hist2h4	-0.92844	50.56	-5.6E-01	rgb( 96,144,238)	1.993	None
Sp2	Rnf130	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	None
Sp2	Smpd4	0.92844	50.56	0.56	rgb(223,110,111)	1.993	None
Sp3	Vdac1	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	None
Sp4	Bcor	-0.92844	50.56	-5.6E-01	rgb( 96,143,238)	1.993	None
Sp4	Cd84	0.92844	50.56	0.562	rgb(223,110,111)	1.993	2,2
Sp4	Cnnm3	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	None
Sp4	Dgat1	0.92844	50.56	0.556	rgb(223,111,112)	1.993	None
Srebf1	Trib3	0.92844	50.56	0.56	rgb(223,110,111)	1.993	2,2
Stat1	Ccnd3	0.92844	50.56	0.56	rgb(223,110,111)	1.993	None
Stat1	Icam1	0.92844	50.56	0.558	rgb(223,110,112)	1.993	None
Tal2	Nfkbie	0.92844	50.56	0.559	rgb(223,110,111)	1.993	None
Tbx21	Etv6	0.92844	50.56	0.562	rgb(223,110,111)	1.993	None
Tcf12	L3mbtl3	0.92844	50.56	0.557	rgb(223,111,112)	1.993	None
Thap1	Rpp14	0.92844	50.56	0.559	rgb(223,110,111)	1.993	2,2
Thra	Mex3d	0.92844	50.56	0.559	rgb(223,110,111)	1.993	2,2
Twist1	Loxl2	0.92844	50.56	0.563	rgb(223,110,111)	1.993	2,2
Twist1	Mcoln2	0.92844	50.56	0.563	rgb(223,110,111)	1.993	None
Vax2	Cxcl3	0.92844	50.56	0.557	rgb(223,111,112)	1.993	2,2
Yy2	Fancm	0.92844	50.56	0.563	rgb(223,109,111)	1.993	None
Csrnp1	1110057K04Rik	-0.92844	50.56	-5.6E-01	rgb( 96,143,238)	1.993	2,2
Dpf1	Porcn	0.92844	50.56	0.559	rgb(223,110,111)	1.993	2,2
Mbnl2	A430005L14Rik	-0.92844	50.56	-5.6E-01	rgb( 95,143,238)	1.993	2,2
Phf20	Atp10d	0.92844	50.56	0.563	rgb(223,109,111)	1.993	2,2
Plscr1	Clic4	0.92844	50.56	0.56	rgb(223,110,111)	1.993	2,2
Scml4	Rab19	0.92844	50.56	0.559	rgb(223,110,111)	1.993	2,2
Thap3	Cox7a2l	0.92844	50.56	0.559	rgb(223,110,111)	1.993	2,2
Zeb2	Adora2a	0.92844	50.56	0.563	rgb(223,109,111)	1.993	2,2
Zfp276	Trappc10	0.92844	50.56	0.565	rgb(223,109,110)	1.993	2,2
Zfp367	Wdr76	0.92844	50.56	0.558	rgb(223,110,111)	1.993	2,2
Zfp385a	9030617O03Rik	0.92844	50.56	0.564	rgb(223,109,110)	1.993	2,2
Zfp385a	Cox6b2	0.92844	50.56	0.565	rgb(223,109,110)	1.993	2,2
Zfp385a	Ptp4a3	0.92844	50.56	0.558	rgb(223,110,112)	1.993	2,2
Zfp385a	Rnf169	0.92844	50.56	0.563	rgb(223,109,111)	1.993	2,2
Zfp386	Atp6v1d	0.92844	50.56	0.556	rgb(223,111,112)	1.993	2,2
Zfp386	Spry1	-0.92844	50.56	-5.6E-01	rgb( 96,144,238)	1.993	2,2
Zfp536	Rpl10a	0.92844	50.56	0.562	rgb(223,110,111)	1.993	2,2
Zfp750	Sars	-0.92844	50.56	-5.6E-01	rgb( 96,144,238)	1.993	2,2
Zfp944	L1cam	0.92844	50.56	0.556	rgb(223,111,112)	1.993	2,2
Zhx2	Arc	0.92844	50.56	0.556	rgb(223,111,112)	1.993	2,2
Arid3a	Adrb2	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	None
Arid3a	Pdxp	0.92634	50.55	0.55	rgb(223,112,113)	1.9928	None
Arid3a	Slco3a1	0.92634	50.55	0.548	rgb(223,112,113)	1.9928	None
Atf3	Batf3	0.92634	50.55	0.551	rgb(223,112,113)	1.9928	2,2
Bach1	Rasgrp2	0.92634	50.55	0.553	rgb(223,111,112)	1.9928	2,2
Bbx	Exoc4	0.92634	50.55	0.552	rgb(223,112,113)	1.9928	None
Bhlhe40	Tnip3	0.92634	50.55	0.553	rgb(223,111,112)	1.9928	2,2
Cebpb	Aqp9	0.92634	50.55	0.551	rgb(223,112,113)	1.9928	2,2
Ddit3	Sars	0.92634	50.55	0.549	rgb(223,112,113)	1.9928	2,2
Ebf1	Bend3	-0.92634	50.55	-5.5E-01	rgb( 98,144,238)	1.9928	None
Ebf1	Dusp3	0.92634	50.55	0.548	rgb(223,112,113)	1.9928	2,2
Egr1	Dusp2	0.92634	50.55	0.55	rgb(223,112,113)	1.9928	None
Egr1	Hook2	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	None
Egr1	Zfp346	0.92634	50.55	0.545	rgb(223,113,114)	1.9928	None
Egr2	Ergic1	-0.92634	50.55	-5.5E-01	rgb( 99,145,238)	1.9928	None
Egr2	Pten	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	None
Elf1	Stat4	0.92634	50.55	0.55	rgb(223,112,113)	1.9928	None
Epas1	Cnnm1	0.92634	50.55	0.547	rgb(223,112,114)	1.9928	2,2
Epas1	Satb1	0.92634	50.55	0.553	rgb(223,111,112)	1.9928	None
Ets1	Aste1	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	None
Ets1	Espn	0.92634	50.55	0.55	rgb(223,112,113)	1.9928	None
Etv4	Galm	0.92634	50.55	0.553	rgb(223,111,112)	1.9928	2,2
Etv4	Pdgfrb	0.92634	50.55	0.555	rgb(223,111,112)	1.9928	2,2
Etv6	Myb	-0.92634	50.55	-5.5E-01	rgb( 98,145,238)	1.9928	2,2
Fosl2	Crem	0.92634	50.55	0.554	rgb(223,111,112)	1.9928	None
Gata3	Samsn1	0.92634	50.55	0.552	rgb(223,112,113)	1.9928	None
Hif3a	Zfp395	0.92634	50.55	0.553	rgb(223,111,112)	1.9928	2,2
Ikzf2	Pgs1	-0.92634	50.55	-5.5E-01	rgb( 99,145,238)	1.9928	2,2
Irf2	Gatsl2	0.92634	50.55	0.55	rgb(223,112,113)	1.9928	None
Irf4	Trpm1	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	2,2
Irf5	Trim14	0.92634	50.55	0.545	rgb(223,113,114)	1.9928	None
Jun	Fam129b	0.92634	50.55	0.548	rgb(223,112,113)	1.9928	None
Jun	Furin	0.92634	50.55	0.554	rgb(223,111,112)	1.9928	None
Jun	Src	0.92634	50.55	0.553	rgb(223,111,113)	1.9928	None
Klf13	Fam189b	0.92634	50.55	0.548	rgb(223,112,113)	1.9928	2,2
Lhx6	Sh2b1	0.92634	50.55	0.549	rgb(223,112,113)	1.9928	2,2
Lyl1	Lix1l	0.92634	50.55	0.555	rgb(223,111,112)	1.9928	None
Maff	Egln3	0.92634	50.55	0.555	rgb(223,111,112)	1.9928	None
Msc	Penk	0.92634	50.55	0.547	rgb(223,113,114)	1.9928	2,2
Mxi1	Kcnj14	-0.92634	50.55	-5.5E-01	rgb( 98,145,238)	1.9928	None
Mxi1	Rcl1	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	None
Nfil3	Glipr2	0.92634	50.55	0.55	rgb(223,112,113)	1.9928	2,2
Nfkb1	Zhx2	0.92634	50.55	0.546	rgb(223,113,114)	1.9928	None
Nr4a2	Tapbpl	0.92634	50.55	0.548	rgb(223,112,113)	1.9928	2,2
Rora	Gpr68	0.92634	50.55	0.555	rgb(223,111,112)	1.9928	None
Runx3	Cstf2t	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	None
Rxra	Bcam	0.92634	50.55	0.554	rgb(223,111,112)	1.9928	None
Rxra	Itpr1	0.92634	50.55	0.552	rgb(223,112,113)	1.9928	None
Scrt1	Myo3b	0.92634	50.55	0.549	rgb(223,112,113)	1.9928	None
Sp2	Mgmt	-0.92634	50.55	-5.5E-01	rgb( 98,145,238)	1.9928	None
Sp4	Ppfibp1	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	None
Sp4	Rpp14	-0.92634	50.55	-5.5E-01	rgb( 98,144,238)	1.9928	None
Stat4	Icam1	-0.92634	50.55	-5.5E-01	rgb( 98,145,238)	1.9928	None
Tcf3	Acvr1b	0.92634	50.55	0.548	rgb(223,112,113)	1.9928	None
Tead1	Akap12	0.92634	50.55	0.553	rgb(223,111,112)	1.9928	2,2
Tead1	Stxbp6	0.92634	50.55	0.549	rgb(223,112,113)	1.9928	2,2
Thap1	Pacs1	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	2,2
Twist1	Fam160a1	0.92634	50.55	0.55	rgb(223,112,113)	1.9928	2,2
Vax2	Adcy4	0.92634	50.55	0.549	rgb(223,112,113)	1.9928	2,2
Vax2	Il17a	0.92634	50.55	0.551	rgb(223,112,113)	1.9928	2,2
Xbp1	9930014A18Rik	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	None
Zbtb7b	Rpp14	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	None
Zbtb7c	Scarf2	0.92634	50.55	0.547	rgb(223,113,114)	1.9928	2,2
Zfp148	Adam10	0.92634	50.55	0.553	rgb(223,111,113)	1.9928	None
Zfp281	Bcl2l11	0.92634	50.55	0.549	rgb(223,112,113)	1.9928	None
Zfp467	Wisp1	0.92634	50.55	0.547	rgb(223,113,114)	1.9928	2,2
Atf6b	Crip1	-0.92634	50.55	-5.5E-01	rgb( 98,145,238)	1.9928	2,2
C030039L03Rik	Ankzf1	0.92634	50.55	0.551	rgb(223,112,113)	1.9928	2,2
C030039L03Rik	Gapdhs	0.92634	50.55	0.549	rgb(223,112,113)	1.9928	2,2
C030039L03Rik	Prkab2	0.92634	50.55	0.552	rgb(223,111,113)	1.9928	2,2
Drap1	Anapc1	-0.92634	50.55	-5.5E-01	rgb( 97,144,238)	1.9928	2,2
Phf1	L1cam	0.92634	50.55	0.55	rgb(223,112,113)	1.9928	2,2
Sgsm2	Plxnc1	0.92634	50.55	0.545	rgb(223,113,114)	1.9928	2,2
Whsc1	Atad2b	0.92634	50.55	0.552	rgb(223,112,113)	1.9928	2,2
Zbtb32	Tapbpl	0.92634	50.55	0.552	rgb(223,112,113)	1.9928	2,2
Zfp184	Maoa	0.92634	50.55	0.554	rgb(223,111,112)	1.9928	2,2
Zfp277	Tmem35	0.92634	50.55	0.552	rgb(223,112,113)	1.9928	2,2
Zfp385a	Robo3	0.92634	50.55	0.549	rgb(223,112,113)	1.9928	2,2
Zfp420	Scarf2	-0.92634	50.55	-5.5E-01	rgb( 98,144,238)	1.9928	2,2
Zfp516	Ica1l	0.92634	50.55	0.554	rgb(223,111,112)	1.9928	2,2
Zfp536	Prf1	0.92634	50.55	0.552	rgb(223,112,113)	1.9928	2,2
Zfp629	Prkrir	0.92634	50.55	0.548	rgb(223,112,113)	1.9928	2,2
Zfp960	Ifi204	0.92634	50.55	0.555	rgb(223,111,112)	1.9928	2,2
Ahr	Cdk16	0.92423	50.54	0.536	rgb(223,115,116)	1.9926	None
Atf3	Atp11a	0.92423	50.54	0.544	rgb(223,113,114)	1.9926	2,2
Batf	Tmem19	-0.92423	50.54	-5.4E-01	rgb(100,146,237)	1.9926	None
Bhlhe40	Edem1	0.92423	50.54	0.538	rgb(223,114,115)	1.9926	None
Creb3l2	Cyfip2	0.92423	50.54	0.539	rgb(223,114,115)	1.9926	2,2
Crem	Mxi1	0.92423	50.54	0.536	rgb(223,115,116)	1.9926	None
Dbp	Abcb1b	-0.92423	50.54	-5.4E-01	rgb(100,146,237)	1.9926	2,2
E2f4	Lrp8	0.92423	50.54	0.541	rgb(223,114,115)	1.9926	None
Egr4	Fam20c	0.92423	50.54	0.539	rgb(223,114,115)	1.9926	2,2
Elf1	Commd9	-0.92423	50.54	-5.4E-01	rgb(100,146,237)	1.9926	None
Elk3	Ccdc134	-0.92423	50.54	-5.4E-01	rgb(100,146,238)	1.9926	None
