TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zbtb7b	Ccnd3	0.91215	50.42	0.422	rgb(222,136,137)	1.9902	None
Klf13	Ccng2	0.74841	50.26	0.263	rgb(220,167,167)	1.987	None
Klf4	Ccng2	0.89475	50.38	0.38	rgb(221,144,145)	1.9894	None
Hic1	Cd274	-0.32609	47.19	-1.9E-01	rgb(175,191,224)	1.9255	None
Sp6	Cd274	0.75875	50.27	0.271	rgb(220,165,166)	1.9872	None
Hic1	Cd5l	0.046506	44.13	0.128	rgb(218,193,193)	1.8642	2,2
Sp6	Cd5l	-0.23935	46.2	-2.0E-01	rgb(174,191,225)	1.9056	2,2
Klf12	Cdk5r1	0.48064	48.33	0.328	rgb(221,154,155)	1.9483	None
Klf4	Cdk5r1	0.052767	44.15	0.151	rgb(219,188,188)	1.8646	None
Klf13	Cdkn1b	0.34889	47.25	0.255	rgb(220,168,169)	1.9267	2,2
Klf4	Cdkn1b	0.64857	50.04	0.249	rgb(220,170,170)	1.9826	None
Sp4	Cdkn1b	0.56916	49.25	0.254	rgb(220,168,169)	1.9667	None
Hic1	Cdkn2d	0.66015	50.11	0.105	rgb(218,197,197)	1.984	None
Klf5	Cdkn2d	0.34172	47.23	0.225	rgb(219,174,174)	1.9263	None
Hic1	Cebpb	0.095603	45.07	0.068	rgb(218,204,204)	1.883	2,2
Sp4	Cebpb	0.10065	45.1	0.096	rgb(218,199,199)	1.8836	None
Zbtb7a	Cebpb	0.45737	48.29	0.287	rgb(220,162,163)	1.9475	None
Klf4	Cebpg	0.71599	50.21	0.213	rgb(219,176,177)	1.986	None
Sp4	Cebpg	0.80319	50.31	0.307	rgb(220,158,159)	1.988	None
Hic1	Chchd7	-0.20939	46.09	-8.8E-02	rgb(198,205,220)	1.9034	None
Zbtb7a	Chchd7	-0.70389	50.21	-2.1E-01	rgb(171,189,225)	1.986	None
Sp4	Chd7	0.99134	50.61	0.608	rgb(224,101,102)	1.994	None
Zbtb7a	Chd7	0.4411	48.25	0.252	rgb(220,169,169)	1.9467	None
Klf12	Chst12	0.74317	50.24	0.237	rgb(220,172,172)	1.9866	None
Klf4	Chst12	0.78502	50.28	0.284	rgb(220,163,163)	1.9874	None
Klf7	Chst12	0.68306	50.18	0.18	rgb(219,183,183)	1.9854	None
Zbtb7b	Chst12	0.4199	48.17	0.173	rgb(219,184,184)	1.9451	2,2
Sp4	Cited4	0.94429	50.44	0.435	rgb(222,134,135)	1.9906	None
