TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Ybx2	Gpr65	-0.13018	45.2	-2.0E-01	rgb(174,191,225)	1.8856	None
Zfp280b	Gpr65	-0.80818	50.3	-3.0E-01	rgb(151,177,229)	1.9878	2,2
Epas1	Gramd1b	-0.4864	48.35	-3.5E-01	rgb(141,171,230)	1.9487	None
Gata3	Grap	0.87479	50.38	0.38	rgb(221,144,145)	1.9894	None
Gata3	Grip1	-0.24785	46.28	-2.8E-01	rgb(155,180,228)	1.9072	2,2
Epas1	Grp	0.54826	49.21	0.213	rgb(219,176,177)	1.9659	2,2
Zfp280b	Grpr	-0.24785	46.28	-2.8E-01	rgb(157,181,227)	1.9072	2,2
Gata3	Grtp1	0.02057	44.14	0.14	rgb(219,190,190)	1.8644	2,2
Ybx2	Grtp1	0.047922	44.22	0.22	rgb(219,175,175)	1.866	2,2
Epas1	Gsn	0.99264	50.62	0.62	rgb(224, 99,100)	1.9942	2,2
Ybx2	Gsta3	0.11029	45.14	0.176	rgb(219,183,184)	1.8844	2,2
Ybx2	Gucy2c	0.14712	45.25	0.248	rgb(220,170,170)	1.8866	2,2
Zfp280b	Gucy2c	0.59463	49.3	0.304	rgb(220,159,160)	1.9677	2,2
Ybx2	Gyk	0.60762	49.33	0.334	rgb(221,153,154)	1.9683	2,2
Ybx2	Gzmf	-0.5746	49.26	-2.6E-01	rgb(160,182,227)	1.9669	2,2
Epas1	H1foo	0.56916	49.25	0.246	rgb(220,170,170)	1.9667	2,2
Ybx2	H2afx	0.61539	49.35	0.729	rgb(225, 78, 79)	1.9687	2,2
Ybx2	Hdc	0.92346	50.41	0.414	rgb(222,138,139)	1.99	2,2
Zfp280b	Hdc	0.48485	48.38	0.384	rgb(221,144,144)	1.9493	2,2
Zfp280b	Hemgn	0.445	48.26	0.262	rgb(220,167,168)	1.9469	2,2
Ybx2	Hemk1	0.45111	48.25	0.252	rgb(220,169,169)	1.9467	2,2
Trps1	Hes5	-0.18765	45.33	-3.3E-01	rgb(145,173,230)	1.8882	2,2
Ybx2	Hes5	0.02957	44.04	0.17	rgb(219,185,185)	1.8624	2,2
Ybx2	Hesx1	0.05109	44.23	0.269	rgb(220,166,166)	1.8662	2,2
Gata3	Hif1a	-0.89963	50.4	-4.0E-01	rgb(130,164,232)	1.9898	2,2
Ybx2	Hist1h1a	0.94429	50.44	0.812	rgb(226, 62, 64)	1.9906	None
Ybx2	Hist1h1b	0.29206	47.13	0.606	rgb(224,101,102)	1.9243	None
Ybx2	Hist1h1d	0.72458	50.22	0.812	rgb(226, 62, 64)	1.9862	None
Ybx2	Hist2h2bb	0.19035	46.09	0.553	rgb(223,111,113)	1.9034	2,2
Ybx2	Hist2h4	0.12005	45.17	0.5	rgb(222,122,123)	1.885	2,2
Ybx2	Hist3h2a	0.96534	50.48	0.812	rgb(226, 62, 64)	1.9914	None
Ybx2	Hist3h2bb-ps	0.9158	50.4	0.812	rgb(226, 62, 64)	1.9898	None
Ybx2	Hist4h4	0.81973	50.31	0.812	rgb(226, 62, 64)	1.988	None
Gata3	Hlcs	-0.54356	49.21	-2.1E-01	rgb(172,190,225)	1.9659	2,2
Zfp280b	Hlcs	0.152	45.2	0.199	rgb(219,179,179)	1.8856	2,2
Ybx2	Hmcn1	0.67753	50.17	0.17	rgb(219,184,185)	1.9852	None
Gata3	Htr1b	0.41798	48.2	0.205	rgb(219,178,178)	1.9457	2,2
Ybx2	Icam4	0.161	45.3	0.5	rgb(222,122,123)	1.8876	None
Epas1	Id1	0.48064	48.33	0.332	rgb(221,154,154)	1.9483	2,2
Epas1	Ifngr2	0.21576	46.12	0.125	rgb(218,193,193)	1.904	2,2
Epas1	Ift57	-0.81418	50.32	-3.2E-01	rgb(147,175,229)	1.9882	2,2
Ybx2	Igf2bp1	0.23779	46.25	0.251	rgb(220,169,170)	1.9066	2,2
Gata3	Ikzf3	-0.18036	46.01	-1.2E-02	rgb(215,215,217)	1.9018	None
Gata3	Il13	0.95899	50.49	0.491	rgb(222,123,124)	1.9916	2,2
Gata3	Il18r1	-0.89475	50.38	-3.8E-01	rgb(135,167,231)	1.9894	2,2
Gata3	Il21	-0.66518	50.14	-1.4E-01	rgb(187,199,222)	1.9846	None
Gata3	Il3	0.099907	44.33	0.329	rgb(221,154,155)	1.8682	2,2
Gata3	Il9r	0.41299	48.15	0.151	rgb(219,188,188)	1.9447	2,2
Epas1	Ing2	0.5746	49.26	0.261	rgb(220,167,168)	1.9669	None
Epas1	Inpp1	0.20939	46.09	0.091	rgb(218,200,200)	1.9034	None
Epas1	Inpp5a	0.36519	47.3	0.302	rgb(220,159,160)	1.9277	2,2
Gata3	Ipmk	-0.94746	50.47	-4.7E-01	rgb(115,155,235)	1.9912	None
Zfp280b	Irf4	0.96335	50.5	0.498	rgb(222,122,123)	1.9918	2,2
Gata3	Isg20	0.65562	50.11	0.112	rgb(218,196,196)	1.984	None
Gata3	Ism1	0.93072	50.42	0.421	rgb(222,137,137)	1.9902	None
Zfp280b	Itgb1	0.94429	50.44	0.44	rgb(222,133,134)	1.9906	2,2
Epas1	Itgb3	0.84818	50.35	0.348	rgb(221,151,151)	1.9888	2,2
Gata3	Itgb3	0.81418	50.32	0.32	rgb(221,156,156)	1.9882	2,2
Trps1	Itgb3	-0.040339	44.2	-2.0E-01	rgb(173,190,225)	1.8656	2,2
Gata3	Itgb3bp	0.81973	50.31	0.309	rgb(220,158,159)	1.988	None
Zfp280b	Itpr1	0.87479	50.36	0.363	rgb(221,148,148)	1.989	2,2
Gata3	Ivd	-0.28092	47.07	-7.4E-02	rgb(201,207,220)	1.9231	None
Ybx2	Kank1	0.28491	47.1	0.142	rgb(219,190,190)	1.9237	2,2
Ybx2	Kbtbd11	0.3885	48.09	0.095	rgb(218,199,199)	1.9435	2,2
Zfp280b	Kcnk13	0.36393	47.34	0.338	rgb(221,152,153)	1.9285	2,2
Zfp280b	Kcnk6	0.099907	44.33	0.334	rgb(221,153,154)	1.8682	2,2
Gata3	Kcnmb1	0.51409	49.1	0.097	rgb(218,198,199)	1.9637	2,2
Ybx2	Kctd15	0.68996	50.19	0.191	rgb(219,181,181)	1.9856	2,2
Ybx2	Kctd7	0.9158	50.4	0.812	rgb(226, 62, 64)	1.9898	None
